active_max,active_mean,active_p95,active_p99,active_util_max,active_util_p95,active_util_p99,anwg,canonical_scenario_id,completion_fraction,error,frac_steps_queue_positive,gpu_max_active_sequences,gpu_max_batch_tokens,gpu_max_kv_tokens,kv_utilization_max,kv_utilization_mean,kv_utilization_p95,kv_utilization_p99,load_factor_lambda,mean_latency,mean_ttft,n_requests_base,n_requests_scaled,n_steps,num_completed,num_dropped,num_total,p95_latency,p95_ttft,p99_latency,p99_ttft,policy_id,queue_length_max,queue_length_mean,queue_length_p95,queue_length_p99,request_throughput,scenario_id,seed,sim_duration,slo_violation_rate,source_dataset,status,token_throughput,weighted_completion_fraction,weighted_goodput,window_index,workload_id
25.0,9.092807424593968,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.11678267594740913,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,full_prefill,5.0,0.15467904098994587,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
30.0,12.031204644412192,26.0,28.0,0.05859375,0.05078125,0.0546875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.10957910014513789,512,512,8000000,0.005468875,0.002640289822206096,0.004844775,0.00523042375,32.0,0.084386,0.056976,200,200,1378,200,0,200,0.168386,0.12285,0.303337,0.153454,chunked_prefill_small,5.0,0.14513788098693758,1.0,2.0,141.242938,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.416,0.0,azure_2023_code,success,4012.711864,1.0,1.0,28,public_replay_load_scaling_v1
25.0,9.092807424593968,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.11678267594740913,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,estimated_service_time_first,5.0,0.15467904098994587,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
25.0,9.092807424593968,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.11678267594740913,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,weighted_fair_share,5.0,0.15467904098994587,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
25.0,9.092807424593968,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.11678267594740913,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,least_laxity_first,5.0,0.15467904098994587,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
25.0,9.092807424593968,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.11678267594740913,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,kv_constrained_online,5.0,0.15467904098994587,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
25.0,9.08662026295437,21.0,24.0,0.048828125,0.041015625,0.046875,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.1214230471771075,512,512,8000000,0.00406725,0.00160126092420727,0.003051175,0.0034693849999999967,32.0,0.060276,0.032866,200,200,1293,200,0,200,0.116807,0.05538,0.289227,0.067602,official_vtc_joint_token_budget_remap,5.0,0.1608662026295437,1.0,2.0,144.927536,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,1.38,0.0,azure_2023_code,success,4117.391304,1.0,1.0,28,public_replay_load_scaling_v1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,0.0,,1.0,512,512,8000000,0.0,0.0,0.0,0.0,32.0,,,200,200,51279,0,200,200,,,,,vllm_style_continuous_batching,200.0,197.81899022991868,200.0,200.0,,azure_2023_code::w28::augmented__load_scaling_lambda32,20260820,51.278,,azure_2023_code,success,,0.0,,28,public_replay_load_scaling_v1
95.0,42.24708377518558,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15270413573700956,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,full_prefill,5.0,0.21208907741251326,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.756646216768914,88.0,93.0,0.185546875,0.171875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.147239263803681,512,512,8000000,0.005662625,0.003725288854805726,0.0052498625,0.0054768975,64.0,0.210586,0.183176,200,200,978,200,0,200,0.35004,0.305009,0.560263,0.340904,chunked_prefill_small,5.0,0.20449897750511248,1.0,3.0,204.708291,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.977,0.0,azure_2023_code,success,5815.762538,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.24708377518558,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15270413573700956,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,estimated_service_time_first,5.0,0.21208907741251326,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.24708377518558,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15270413573700956,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,weighted_fair_share,5.0,0.21208907741251326,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.24708377518558,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15270413573700956,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,least_laxity_first,5.0,0.21208907741251326,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.24708377518558,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15270413573700956,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,kv_constrained_online,5.0,0.21208907741251326,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
95.0,42.23647932131495,86.0,93.0,0.185546875,0.16796875,0.181640625,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.15906680805938495,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,64.0,0.200701,0.173291,200,200,943,200,0,200,0.314411,0.285813,0.573673,0.308576,official_vtc_joint_token_budget_remap,5.0,0.22269353128313893,1.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,0.0,,1.0,512,512,8000000,0.0,0.0,0.0,0.0,64.0,,,200,200,50640,0,200,200,,,,,vllm_style_continuous_batching,200.0,198.89470774091626,200.0,200.0,,azure_2023_code::w28::augmented__load_scaling_lambda64,20260820,50.639,,azure_2023_code,success,,0.0,,28,public_replay_load_scaling_v1
142.0,71.881230116649,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.13043478260869565,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,full_prefill,7.0,0.21208907741251326,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
143.0,70.73100616016427,134.0,141.26999999999998,0.279296875,0.26171875,0.27591796874999996,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.12628336755646818,512,512,8000000,0.00567775,0.003734011678644764,0.00524196875,0.005479044999999999,128.0,0.345918,0.318508,200,200,974,200,0,200,0.574688,0.526525,0.682614,0.54117,chunked_prefill_small,7.0,0.2053388090349076,2.0,3.0,205.549846,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.973,0.0,azure_2023_code,success,5839.67112,1.0,1.0,28,public_replay_load_scaling_v1
142.0,71.881230116649,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.13043478260869565,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,estimated_service_time_first,7.0,0.21208907741251326,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
142.0,71.881230116649,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.13043478260869565,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,weighted_fair_share,7.0,0.21208907741251326,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
142.0,71.881230116649,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.13043478260869565,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,least_laxity_first,7.0,0.21208907741251326,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
142.0,71.881230116649,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.13043478260869565,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,kv_constrained_online,7.0,0.21208907741251326,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
142.0,71.85896076352068,135.0,140.0,0.27734375,0.263671875,0.2734375,1.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,1.0,,0.1357370095440085,512,512,8000000,0.004827375,0.002194614925768823,0.0035699249999999994,0.0043128700000000025,128.0,0.340378,0.312968,200,200,943,200,0,200,0.552142,0.513329,0.683784,0.532472,official_vtc_joint_token_budget_remap,7.0,0.23435843054082714,2.0,3.0,212.314225,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,0.942,0.0,azure_2023_code,success,6031.847134,1.0,1.0,28,public_replay_load_scaling_v1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUBLIC_TRACE::azure_2023_code::w28::augmented,0.0,,1.0,512,512,8000000,0.0,0.0,0.0,0.0,128.0,,,200,200,50320,0,200,200,,,,,vllm_style_continuous_batching,200.0,199.44302464228934,200.0,200.0,,azure_2023_code::w28::augmented__load_scaling_lambda128,20260820,50.319,,azure_2023_code,success,,0.0,,28,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,full_prefill,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.3633194647475542,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.02046553469020578,512,512,8000000,0.001695875,0.00027275223490385697,0.0007316999999999996,0.001100195,1.0,0.062124,0.028449,200,200,8893,200,0,200,0.13992,0.065504,0.463757,0.103761,chunked_prefill_small,3.0,0.02248959856066569,0.0,1.0,3.540324,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.492,0.0,azure_2023_code,success,122.760745,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,estimated_service_time_first,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,weighted_fair_share,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,least_laxity_first,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,kv_constrained_online,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
5.0,1.1978551445446068,3.0,4.0,0.009765625,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.028287224121852656,512,512,8000000,0.0015365,0.00024895345041964565,0.0006205562499999968,0.001088,1.0,0.040039,0.006364,200,200,6434,200,0,200,0.113195,0.014741,0.417347,0.016416,official_vtc_joint_token_budget_remap,3.0,0.031084861672365557,0.0,1.0,3.540951,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,56.482,0.0,azure_2023_code,success,122.782479,1.0,1.0,32,public_replay_load_scaling_v1
1.0,0.0001784741400364463,0.0,0.0,0.001953125,0.0,0.0,0.005,PUBLIC_TRACE::azure_2023_code::w32::augmented,0.005,,0.9999248529936688,512,512,8000000,0.000296875,4.77183490202709e-08,0.0,0.0,1.0,0.02,0.006,200,200,106458,1,199,200,0.02,0.006,0.02,0.006,vllm_style_continuous_batching,199.0,141.67822991226586,199.0,199.0,0.009393,azure_2023_code::w32::augmented__load_scaling_lambda1,20260820,106.457,0.0,azure_2023_code,success,0.140902,0.005,1.0,32,public_replay_load_scaling_v1
6.0,1.387714899713467,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.030623209169054443,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,full_prefill,3.0,0.03581661891117478,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.73447782546495,4.0,5.0,0.01171875,0.0078125,0.009765625,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.024463519313304722,512,512,8000000,0.00178825,0.00034700795779685266,0.0008480687499999999,0.0011950324999999973,2.0,0.062092,0.028417,200,200,6990,200,0,200,0.13961,0.065802,0.463513,0.103435,chunked_prefill_small,3.0,0.02861230329041488,0.0,1.0,7.075639,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.266,0.0,azure_2023_code,success,245.347768,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.387714899713467,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.030623209169054443,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,estimated_service_time_first,3.0,0.03581661891117478,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.387714899713467,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.030623209169054443,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,weighted_fair_share,3.0,0.03581661891117478,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.387714899713467,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.030623209169054443,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,least_laxity_first,3.0,0.03581661891117478,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.387714899713467,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.030623209169054443,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,kv_constrained_online,3.0,0.03581661891117478,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
6.0,1.3871776504297995,3.0,4.0,0.01171875,0.005859375,0.0078125,1.0,PUBLIC_TRACE::azure_2023_code::w32::augmented,1.0,,0.031160458452722063,512,512,8000000,0.00170125,0.00028683195290114615,0.0007383187499999998,0.001140255,2.0,0.040217,0.006542,200,200,5584,200,0,200,0.113201,0.014567,0.417113,0.017593,official_vtc_joint_token_budget_remap,3.0,0.036353868194842404,0.0,1.0,7.078644,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,28.254,0.0,azure_2023_code,success,245.451971,1.0,1.0,32,public_replay_load_scaling_v1
1.0,0.00024287668256017588,0.0,0.0,0.001953125,0.0,0.0,0.005,PUBLIC_TRACE::azure_2023_code::w32::augmented,0.005,,0.9999488680668295,512,512,8000000,0.000296875,6.493755512661545e-08,0.0,0.0,2.0,0.02,0.006,200,200,78229,1,199,200,0.02,0.006,0.02,0.006,vllm_style_continuous_batching,199.0,159.99625458589526,199.0,199.0,0.012783,azure_2023_code::w32::augmented__load_scaling_lambda2,20260820,78.228,0.0,azure_2023_code,success,0.191747,0.005,1.0,32,public_replay_load_scaling_v1
